id_0|producto_1|precio_de_venta_2|0_3|cantidad_4|costo_compra_5|provedor_6|grupo_7|multiusos_8|cantidad_productos_por_paquete_9|
2135|jabon liquido uva 330ml|23|7503031135015|0|0|salma|1°producto||1|
2136|jabon liquido cherry 330ml|23|7503031135022|0|0|salma|1°producto||1|
2137|runners fuego 68g.|11|7503031287080|0|0|barcel|1||1|
2138|paleta payaso armable 72gr|25|7503031287240|0|19.5|ricolino|1||1|
2139|mini submarino fresa 25g|6|7503031287332|0|3.75|marinela|1||1|
2140|napolitanos 3|23|7503031287349|0|19|marinela|1||1|
2141|principe avellana 210gr|24|7503031287370|0|0|marinela galleta|1||1|
2142|hot nuts 60g|11|7503031287783|0|0|barcel|1||1|
2143|kiyakis 125gr|15|7503031287806|0|11.67|barcel|1||1|
2144|panditas bomba 52.5 g|15|7503031287820|0|0|marinela|1||1|
2145|big mix|15|7503031361544|0|0|marinela|1||1|
2146|big mix|14|7503031361551|0|10|barcel|1||3|
2147|big mix|15|7503031361568|0|10|barcel|1||1|
2148|big mix 75g|15|7503031361575|0|0|barcel|1||1|
2149|big mix fuego 160g|21|7503031361643|0|0|barcel|1||10|
2150|cacahuates duo barcel|14|7503031361742|0|11|barcel|1||1|
2151|watz 55g|11|7503031361865|0|0|vendedor x|1||1|
2152|empanizador 200g|27|7503031361889|0|0|bimbo|1||1|
2153|fruit&grain 67g|11|7503031361896|0|7.59|bimbo dulce|1||1|
2154|kranki caramelo 50 gr|15|7503032248059|0|0|ricolino|1||1|
2155|20|26|7503032272016|0|0|marinela|1||1|
2156|20|26|7503032272047|0|0|marinela|1||1|
2157|sol mango|22|7503032272375|0|0|corona|1||1|
2158|zuko naranja 13gr|6|7503032460055|0|0|mondelez|1||1|
2159|toreadas habanero|11|7503032606835|0|7.78|barcel|1||10|
2160|papatinas fuego|9|7503032606842|0|5|barcel|1||1|
2161|papatinas 31g|11|7503032606859|0|0|barcel|1||1|
2162|galletas gabi chocolate 100g|23|7503032991290|0|18|tia rosa|1||1|
2163|mantecadas chispas chocolate 165 grs|17|7503032991429|0|0|bimbo dulce|1||1|
2164|chocotorro 24g|5|7503032991740|0|0|marinela|1||1|
2165|mini twinkies 27g|6|7503032991757|0|3.75|tia rosa|1||12|
2166|decanelas|19|7503032991801|0|0|marinela|1||1|
2167|chips fuego|16|7503032991894|0|11.67|barcel|1||6|
2168|chips jalapeño|16|7503032991900|0|14|barcel|1||6|
2169|chips sal|16|7503032991917|0|11.67|barcel|1||8|
2170|chips adobadas|16|7503032991924|0|0|barcel|1||1|
2171|watz fuego 120g|21|7503033555187|0|0|barcel|1||2|
2172|rosca de reyes 115g|26|7503033555903|0|0|marinela|1||1|
2173|barra natura moras|10|7503034283201|0|0|bimbo dulce|1||1|
2174|barra de granola natura|10|7503034283218|0|0|bimbo dulce|1||1|
2175|pandas navid|14|7503034283270|0|11|ricolino|1||6|
2176|lord 215gr|27|7503034283478|0|0|marinela|1||1|
2177|chipotles 58gr chipotle y queso|11|7503034672043|0|7.78|barcel|1||1|
2178|runers|11|7503034672050|0|7.78|barcel|1||1|
2179|papas de la feria 125gr|21|7503034672708|0|0|barcel|1||1|
2180|principe pastelito 38g|10|7503034673507|0|0|marinela|1||1|
2181|tostachos|11|7503034673828|0|7.78|barcel|1||8|
2182|victoria sempazuchil|20|7503034941194|0|15|corona|1||24|
2183|tamarindo mayakil|4.5|7503035374007|0|0|no se sabe|1||1|
2184|chicle manzana verde 5g|2|75030452|0|0.2|canels|1°producto||1|
2185|barrilito 325ml|13|75030575|0|0|corona|1°producto||1|
2186|cigarro mega ice express 20'|67|75031053|0|60.98|malboro|1°producto||5|
2187|Lapicero paper mate 0.7|5.5|7503486011674|0|2.4|ghd|1||1|
2188|malboro gold|66|75035259|0|0|malboro|1||1|
2189|lady speed stick 30ml|12|75036492|0|9|speed stick|1°producto||1|
2190|speed stick 30ml|12|75036508|0|9|speed stick|1°producto||1|
2191|cerillos|4|75036546|0|0|marinela|1||1|
2192|serillos clasico|3|75036553|0|1.9|clasicos|1°producto||1|
2193|paleta tarrito|3|75038441|0|0|ricolino|1°producto||1|
2194|pica fresa gigante 12g|3|75038540|0|0.25|ricolino|1°producto||60|
2195|agua kid|9|75038649|0|0|ricolino|1||1|
2196|bonafon 250ml|7|75040840|0|0|bonafont|1°producto||1|
2197|orbit menta5.6g|3.5|75041731|0|0.75|orbit|1°producto||1|
2198|orbit polar mint 5.6g|3.5|75041748|0|0.75|orbit|1°producto||40|
2199|jumex 125ml manzana|7|75042998|0|0|jumex|1°producto||1|
2200|jumex 125ml durazno|7|75043001|0|0|jumex|1°producto||7|
2201|jumex 125ml mango|6|75043025|0|0|jumex|1°producto||7|
2202|cigarro kreket mint-clavo 20'|67|75044916|0|63.64|malboro|1°producto||5|
2203|foco alefco100watss|13|7504502380606|0|9|medicamento|1°producto||10|
2204|trident 5.2g|3.5|75045494|0|0|mondelez|1°producto||40|
2205|chicle trident menta 5.2g|3.5|75045616|0|1|mondelez|1°producto||40|
2206|trident|3.5|75045623|0|1|mondelez|1°producto||40|
2207|trident fresas 5.2gr|3.5|75045654|0|0|mondelez|1°producto||40|
2208|chicle trident morsa 5.2g|3.5|75045685|0|1|trident|1°producto||40|
2209|Accion chico|13|75045838|0|10|ghd|1||1|
2210|cigarro lucky strike 20' original|57|75048129|0|50|pall mall|1°producto||1|
2211|cremino stick 7gr|3.5|75049096|0|0|charras|1||1|
2212|mi arroz 17g|7|75049232|0|0|knor|1°producto||1|
2213|mi arroz blanco 12g|6|75049256|0|0|knor|1°producto||1|
2214|benson gold pearl|70|75050443|0|0|malboro|1||1|
2215|cigarro lucky strike 4 sabores 20'|64|75051785|0|58|pall mall|1°producto||1|
2216|chicle bubaloo sabor fresa 5.5g|2|75051938|0|0.3|bubaloo|1°producto||1|
2217|chicle bubaloo menta 5.5g|2|75051952|0|0.3|bubaloo|1°producto||1|
2218|chicle bubaloo mora azul 5.5g|2|75051969|0|0.3|bubaloo|1°producto||1|
2219|chicle bubaloo platano 5.5g|2|75051976|0|0.3|bubaloo|1°producto||1|
2220|chicle bubaloo yerbabuena 5.5g|2|75051983|0|0.3|bubaloo|1°producto||1|
2221|pall mall tokio 20´|64|75052836|0|50|pall mall|1°producto||6|
2222|malboro artesanl 20pz|70|75053765|0|51.14|malboro|1||1|
2223|catsup del monte 320gr|16|75053901|0|11.7|del monte|1°producto||1|
2224|benson cristal|61|75056308|0|0|malboro|1||1|
2225|trident fruti mix 5.2g|3.5|75057596|0|0|mondelez|1°producto||1|
2226|cigarro mexico spirit|36|75057848|0|0|no se sabe|1||1|
2227|trident menta|15|7506105606053|0|9|mondelez|1°producto||1|
2228|trident yerbabuena 30.6g|15|7506105606060|0|11.37|mondelez|1°producto||1|
2229|trident freshmint cart.30.6g|16|7506105606077|0|0|mondelez|1°producto||1|
2230|chicle trident 30.6g|15|7506105606084|0|12|trident|1°producto||1|
2231|trident cool bubble 30.6g|16|7506105606091|0|11.3|mondelez|1°producto||1|
2232|chicles trident cartera|16|7506105616069|0|135|trident|1°producto||12|
2233|huevo disney sorpresa niña|21|7506161224628|0|16|mondelez|1||6|
2234|huevo disney sorpresa niño|21|7506161225519|0|16|mondelez|1||6|
2235|bonafon kids manzana 300ml|13.75|75061678|0|6.25|bonafont|1°producto||6|
2236|kids jugo de uva 300ml|10|75061685|0|6.25|bonafont|1°producto||6|
2237|snikers 52.7g|16|7506174500207|0|13.5|orbit|1°producto||1|
2238|milkyway 52.3g|16|7506174500214|0|13.5|orbit|1°producto||1|
2239|m&m`s 47.8g|16|7506174500467|0|13.5|orbit|1°producto||1|
2240|Snickers 21.5|10.5|7506174502645|0|8|snikers|1°producto||15|
2241|chocolate milky way 22g|11|7506174502652|0|8|milky way|1°producto||15|
2242|chocolate milkyway red berries 48.5|16|7506174505318|0|12|milky way|1°producto||1|
2243|pedigree sobres|12.5|7506174506995|0|10.5|casa vargas|1||4|
2244|pedigree sobre|13|7506174510732|0|9.2|casa vargas|1||1|
2245|chocolate m&ms caramelo40g|16|7506174511135|0|12|m&ms|1°producto||1|
2246|emanems 82gr|30|7506174511975|0|0|orbit|1||1|
2247|Chocolate milkyway48g|15|7506174512200|0|11.5|milkyway|1°producto||24|
2248|snikers 48g|16|7506174512248|0|11.5|snikers|1°producto||1|
2249|chocolate dove 33.4|16|7506174513856|0|12|dove|1°producto||1|
2250|lucas muecas tamarindo 24g|9|7506174513894|0|3|orbit|1°producto||1|
2251|lucas bomba tamarindo 30g|8|7506174513917|0|0|orbit|1°producto||1|
2252|savile keratina 750ml|40|7506192501040|0|35.1|dicorsa|1°producto||1|
2253|gel ego|17|7506192503358|0|0|quala|1||1|
2254|fruti max jamaica 7g|5|7506192503846|0|3.6|dicorsa|1°producto||1|
2255|fruti max mango 7g|5|7506192503860|0|3.6|dicorsa|1°producto||1|
2256|ego cera 25g|25|7506192504539|0|0|salma|1||1|
2257|savile biotina 750ml|40|7506192505499|0|35.1|quala|1°producto||1|
2258|rico pollo 33g|5|7506192505802|0|2|medicamento|1°producto||20|
2259|vive 100 500ml|14|7506192505918|0|11.7|quala|1°producto||12|
2260|savile colageno 750ml|40|7506192506106|0|35.1|dicorsa|1°producto||1|
2261|shampoo savile sobre 24ml|3.5|7506192506137|0|1.5|savile|1°producto||1|
2262|savile anti esponjado 100ml|11|7506192506175|0|9|dicorsa|1°producto||1|
2263|ego attraction 200ml|18.5|7506192506601|0|10.8|salma|1°producto||1|
2264|vitaloe 320ml|13|7506192506816|0|11.7|quala|1°producto||1|
2265|vive 100 verde 300ml|11|7506192506854|0|9|quala|1°producto||1|
2266|vive 100 morado 500ml|14|7506192506953|0|11.7|quala|1°producto||1|
2267|vive 100 morado 500ml|14|7506192507271|0|0|quala|1°producto||1|
2268|amper  473ml|16|7506192507349|0|13.5|bonafont gatorade|1°producto||6|
2269|vive 100ginseng 500ml|14|7506192507417|0|11.7|quala|1°producto||1|
2270|aloe ya 500ml|14|7506192507455|0|11.7|quala|1°producto||1|
2271|sabifrut sabia 15g|6|7506192507462|0|3|quala|1°producto||8|
2272|sabifrut sabor naranja 15g|6|7506192507493|0|4.5|quala|1°producto||1|
2273|sabifrut sabor jamaica 15g|6|7506192507516|0|4.5|quala|1°producto||1|
2274|sabifrut sabor limon 15g|6|7506192507530|0|4.5|quala|1°producto||1|
2275|mega vitaloe 500ml|15|7506192507561|0|150|quala|1°producto||12|
2276|amper blueberry 473ml|16|7506192507714|0|13.5|bonafont gatorade|1°producto||6|
2277|sabifrut durazno|6|7506192507813|0|0|no se sabe|1||1|
2278|sabifrut frutos rojos|6|7506192507820|0|0|casa vargas|1||1|
2279|vive 100 mora azul|14|7506192508001|0|0|quala|1°producto||1|
2280|amper reactor 473ml|16|7506192508216|0|13.5|bonafont gatorade|1°producto||6|
2281|amper negro 473ml|16|7506192508520|0|13.5|bonafont gatorade|1||6|
2282|vive cien cero|14|7506192508674|0|10|ghd|1||1|
2283|mexicana400ml|8|7506192508698|0|0|pepsi|1||1|
2284|mexicana|13|7506192508704|0|10|quala|1||1|
2285|vive 100 473ml|15|7506192508711|0|0|marinela|1||1|
2286|rikomate 33g|6|7506192508773|0|0|quala|1||1|
2287|mexicana 1.5Lt|21|7506192508940|0|0|quala|1||1|
2288|amper beat 473ml|16|7506192509084|0|0|quala|1||12|
2289|rastrillo gillette prestobarba 3 hojas|24|7506195108734|0|20|gillette|1°producto||1|
2290|oral b enjuague 250ml|52|7506195132906|0|0|salma|1||1|
2291|shampoo head shoulder 2 en 1 90ml|16|7506195148679|0|0|salma|1°producto||1|
2292|head shoulders 180ml|18|7506195148686|0|15.3|dicorsa|1°producto||1|
2293|pantene restauracion 100ml|18|7506195160435|0|15.3|salma|1°producto||1|
2294|pantene cuidado clasico 100ml|18|7506195160466|0|15.3|salma|1°producto||1|
2295|always|25|7506195178133|0|20|always|1°producto||1|
2296|always nocturna 8 pzs|25|7506195178188|0|26|salma|1°producto||1|
2297|salvo 300ml|19|7506195196984|0|15|salma|1°producto||1|
2298|choco milk 22g|6|7506205802355|0|3|dicorsa|1°producto||20|
2299|volt 473ml|21|7506241202119|0|0|quala|1°producto||1|
2300|agua aga 1l|12|7506241202461|0|9|red cola|1||12|
2301|aje aqua 1.5L|13|7506241202478|0|0|big cola|1°producto||1|
2302|c frut kids naranja 360m|7|7506241203505|0|0|big cola|1°producto||1|
2303|cifrut 500ml|9|7506241203512|0|0|casa vargas|1°producto||1|
2304|volt pink 473ml|21|7506241205646|0|0|quala|1||1|
2305|alka seltzer|8|75062576|0|0|medicamento|1°producto||1|
2306|vive 100 verde 500ml|14|7506291505918|0|0|quala|1°producto||1|
2307|shampoo extracto de miel 300ml|33|7506295302223|0|27.5|salma|1||1|
2308|shampoo alborotalos 300ml|33|7506295302261|0|27.5|salma|1||1|
2309|herbal essences 300ml|33|7506295302292|0|27.5|mondelez|1||1|
2310|herbal essences 300ml|33|7506295302292|0|27.5|marinela|1||1|
2311|herbal granada 300ml|40|7506295302322|0|0|salma|1||1|
2312|shampoo pantene sobre 10ml|5|7506295326564|0|2|pantene|1°producto||1|
2313|sobres savile|3.5|7506306221215|0|0|barcel|1||1|
2314|zest aqua 150g|16.5|7506306221772|0|10.8|dicorsa|1°producto||1|
2315|shampoo dove 10ml|4|7506306222557|0|0|salma|1°producto||1|
2316|shampoo sedal rizos definidos|41|7506306237421|0|36|dicorsa|1°producto||1|
2317|jabon zest aqua vitamina-glicerina|16.5|7506306238336|0|10.8|dicorsa|1°producto||1|
2318|zest for men|16.5|7506306238350|0|10.8|dicorsa|1°producto||1|
2319|jabon zest sabila-pepino|13|7506306238398|0|10.8|dicorsa|1°producto||1|
2320|zest aceite de almendras y avena|16.5|7506306238404|0|10.8|dicorsa|1||2|
2321|jabon zest neutro|16.5|7506306238428|0|10.8|dicorsa|1°producto||1|
2322|camay 150gr|13.5|7506306238640|0|10.5|marinela|1||1|
2323|crema knorr queso chipo 500ml|21|7506306311831|0|18|casa vargas|1°producto||1|
2324|mizena arroz leche 47g|9.5|7506306312074|0|0|mizena|1°producto||1|
2325|maizena guayaba 47g|11|7506306312081|0|0|maizena|1°producto||1|
2326|caldo de pollo knork 370g|39|7506306313057|0|34.2|medicamento|1°producto||1|
2327|atole maizena galleta 47gr|9|7506306313231|0|7.2|dicorsa|1°producto||1|
2328|knorr sopa 95g|15|7506306314719|0|0|marinela|1||1|
2329|caldo de ´pollo|23|7506306317734|0|0|marinela|1||1|
2330|sopa knorr princes 95g|16|7506306318007|0|0|marinela|1||1|
2331|salvo alternativa cloro 750|37|7506309807904|0|0|salma|1||1|
2332|salvo power clean 750 ml|37|7506309807928|0|31|salma|1||1|
2333|pantene crema para peinar|20|7506309837239|0|16.40|guna|1||1|
2334|old spice 50g|35|7506309839202|0|0|salma|1||1|
2335|pantene rizos definidos 100ml|18|7506309873701|0|15.3|salma|1°producto||1|
2336|naturela con msanzaanilla|18.5|7506309895208|0|0|naturela|1°producto||1|
2337|bonafon kids mango 300ml|10|75063368|0|0|bonafont|1°producto||1|
2338|bonafon kids naranja 300ml|10|75063375|0|0|bonafont|1°producto||6|
2339|salvo 750ml|41|7506339304824|0|34|salma|1°producto||1|
2340|shampoo brillo natural 300ml|33|7506339320190|0|27.5|salma|1||1|
2341|head shoulder men|16|7506339326468|0|0|dicorsa|1°producto||1|
2342|salvo liquido 900ml|43|7506339343595|0|0|salvo|1°producto||1|
2343|old spice 150ml|46|7506339349016|0|0|salma|1||1|
2344|old spice 150ml|46|7506339349023|0|0|salma|1||1|
2345|old spice 150ml|46|7506339349030|0|0|salma|1||1|
2346|old spice 150ml|48|7506339349047|0|0|salma|1||1|
2347|old spice 150ml|46|7506339349146|0|0|salma|1||1|
2348|old spice leña 50g|35|7506339390230|0|0|salma|1||1|
2349|toallas naturella 8pz|23|7506339394719|0|0|salma|1°producto||1|
2350|downy libre en juague brisa fresca|25|7506339394917|0|22.5|salma|1°producto||1|
2351|guantes sponay 9|22|7506339800623|0|17|comercializadora america(ex qala)|1||12|
2352|lucky strike|67|75063504|0|54|pallman|1||1|
2353|chesterfield remix morados|67|75063771|0|62|malboro|1||1|
2354|chesterfield capsula|59|75063801|0|55|malboro|1||8|
2355|servilleta petalo 420|49|7506425600397|0|43|casa vargas|1°producto||1|
2356|petalo 440 hojas|29|7506425602186|0|0|casa vargas|1°producto||1|
2357|servilletas delsey|13|7506425602759|0|10|sahuayo pue|1||8|
2358|delsey max 220 hojas|25|7506425602766|0|20|casa vargas|1||1|
2359|servilletas suaveln 130pz|14|7506425606184|0|10|aurrera|1||1|
2360|escudo 150g|13.5|7506425606900|0|0|casa vargas|1°producto||1|
2361|papel vogue 460 hojas|29.5|7506425618392|0|22.8|casa vargas|1°producto||1|
2362|escudo 150g|15|7506425631827|0|0|marinela|1||1|
2363|damy fresa 125gr|10|7506443100466|0|0|danone|1||1|
2364|danup cereza 220g|10|7506443100527|0|8.1|danone|1°producto||1|
2365|danonino probiotico|7|7506443101746|0|0|marinela|1||1|
2366|yoghurt m&m´s 110g|19|7506443101968|0|15.5|danone|1°producto||1|
2367|activia chia 225gr|12|7506443102316|0|0|danone|1°producto||1|
2368|benegastro350ml|15.5|7506443102378|0|12|danone|1||1|
2369|oikos fresa 125gr|12|7506443102699|0|8|danone|1||1|
2370|oikos coco125gr|14|7506443102705|0|8|danone|1||1|
2371|oikos natural|12|7506443102712|0|0|danone|1||1|
2372|danone licuado|21|7506443103351|0|0|danone|1||1|
2373|danup 450ml|20|7506443104471|0|14|danone|1||1|
2374|danopz 275gr|12|7506443104792|0|0|danone|1°producto||1|
2375|danone esencial|14|7506443104853|0|10.4|danone|1||1|
2376|danone natural 120gr|6|7506443105171|0|0|danone|1°producto||1|
2377|danup piña-coco 450g|20|7506443105386|0|0|danone|1||1|
2378|benegastro 240gr|15|7506443105713|0|12.3|danone|1||1|
2379|benegastro gde|17|7506443105720|0|12.45|marinela|1||1|
2380|danone shot fresa miel|10|7506443105829|0|7.4|danone|1||1|
2381|danone piña coco|12|7506443106000|0|9|danone|1||1|
2382|danone mix kranky|15|7506443106291|0|12.35|danone|1||1|
2383|dan mix hersheys 110g|19|7506443106376|0|0|danone|1||1|
2384|danone fres 450ml|20|7506443106567|0|0|danone|1||1|
2385|cigarro pepino 20'|64|75064648|0|50|pall mall|1°producto||1|
2386|agüita uva 300ml|9|7506475100274|0|5.8|nestle|1°producto||1|
2387|agüita manzana 300ml|9|7506475100298|0|5.8|nestle|1°producto||1|
2388|chocogalleta carlos v15g|8.5|7506475100410|0|5.16|nestle|1||1|
2389|nido forticrece 480 gr|79.5|7506475100557|0|72.5|nestle|1||1|
2390|nido forti cree 120g|23|7506475100564|0|19.2|nestle|1||1|
2391|carlos v chocogalleta|11|7506475100847|0|7.5|nestle|1||5|
2392|cereal carlos v|9|7506475101844|0|5.94|nestle|1||3|
2393|crunch mazapan|6|7506475101967|0|3.5|nestle|1||5|
2394|chocolate abuelita 76g|11|7506475102131|0|8.3|nestle|1||1|
2395|gerber manzana|11|7506475102421|0|0|casa vargas|1||1|
2396|guerber fruta|12|7506475102452|0|10.5|nestle|1||4|
2397|guerber frutas|11|7506475102469|0|10.5|nestle|1||1|
2398|guerber durazno|11|7506475102476|0|0|nestle|1||1|
2399|gerber ciruela pasa 100g|13.5|7506475102483|0|8.15|nestle|1||1|
2400|gerber frutas|13.5|7506475102490|0|10.5|nestle|1||3|
2401|gerber platano 100g|15|7506475102506|0|13|casa vargas|1||1|
2402|guerber zanahoria 100g|15|7506475102513|0|13|casa vargas|1||1|
2403|gerber comida casera 100gr|11|7506475102520|0|0|casa vargas|1||1|
2404|guerber pollo verd 100gr|11|7506475102537|0|0|nestle|1||1|
2405|la lechera 375g|28.5|7506475104722|0|23.4|casa vargas|1||1|
2406|nescafe clasico 110g|54|7506475105255|0|47.87|nestle|1||1|
2407|pelon pelo rico 13g|4|75065317|0|2.5|casa vargas|1||8|
2408|cigarro fusion summer-sandia 20'|67|75066345|0|55|malboro|1°producto||5|
2409|trident canela 5.2g|3.5|75066932|0|1|trident|1°producto||1|
2410|chesterfield 15|43|75067823|0|37.19|malboro|1°producto||4|
2411|chesterfield 25´|62|75067854|0|55.59|malboro|1°producto||13|
2412|CLORETS 4S|3.5|75068011|0|1.5|mondelez|1||1|
2413|pallman manzana 20|64|75068363|0|0|pallman|1||1|
2414|cigarro gold 20'|67|75068738|0|62.94|malboro|1°producto||1|
2415|cigarro double fusion-velvet 20'|67|75068769|0|55|malboro|1°producto||5|
2416|benson hedges|67|75068776|0|0|malboro|1||1|
2417|malboro ruby|70|75068783|0|60.98|malboro|1°producto||5|
2418|chicle clorets 5.2g|3.5|75068882|0|0|mondelez|1°producto||1|
2419|cigarro manzana-menta 20'|61|75069490|0|50|pall mall|1°producto||1|
2420|CHESTERFIEL original remix menta|57|75069506|0|50|malboro|1||4|
2421|cigarro L&M 2c-cfiltro|44|75069902|0|34.45|L&M|1°producto||3|
2422|cigarro mix pack-chicle 20'|61|75070090|0|50|pall mall|1°producto||1|
2423|lucky strike clasicos|54|75070373|0|50|pallman|1||8|
2424|chicle trident menta fuerte 5.2g|3.5|75071240|0|0|mondelez|1°producto||40|
2425|cigarro doble menta 20'|61|75071295|0|50|pall mall|1°producto||1|
2426|cigarro original 20'|38|75071776|0|30|pall mall|1°producto||1|
2427|malboro 20 ed independencia|67|75072612|0|62|malboro|1||20|
2428|bubalo picapiña|2|75073237|0|0.7|mondelez|1||1|
2429|bubbaloo fresa 5.1g|2|75073244|0|0|mondelez|1°producto||1|
2430|bubbaloo menta 5.1g|2|75073251|0|0|mondelez|1°producto||1|
2431|bubbaloo mora azul 5.1g|2|75073268|0|0|mondelez|1°producto||1|
2432|bubbaloo platano 5.1g|2|75073275|0|0|mondelez|1°producto||1|
2433|bubbaloo frutas 5.1g|2|75073282|0|0|mondelez|1°producto||1|
2434|bubbaloo yerbabuena 5.1g|2|75073299|0|0|mondelez|1°producto||1|
2435|pall mall 14|29|75074081|0|24|pallman|1||8|
2436|marlboro blossom|67|75074746|0|0|malboro|1||1|
2437|malboro witer|68|75074753|0|51|malboro|1||1|
2438|pall mall athens|60|75074913|0|47.12|pallman|1||1|
2439|pall mall iceberg|60|75074920|0|0|pallman|1||1|
2440|pall mall fuji|60|75074937|0|47.12|pall mall|1||1|
2441||1|75075200|0|0|marinela|1||1|
2442|jumex 125ml manzana|6|75075385|0|3.67|jumex|1||15|
2443|jumex 125ml.|6|75075392|0|3.67|jumex|1||50|
2444|agua skarch frutale jamaica 1lt|10|7508304495667|0|8.1|red cola|1°producto||1|
2445|agua skarch frutale manzana 1lt|10|7508304495674|0|8.1|red cola|1°producto||1|
2446|agua skarch frutale naranja 1lt|10|7508304495681|0|8.1|red cola|1°producto||1|
2447|colgate|23|7509546000343|0|19.8|dicorsa|1°producto||1|
2448|colgate 75ml|24|7509546000985|0|0|salma|1°producto||1|
2449|colgate 50ml|21|7509546007083|0|18|dicorsa|1°producto||1|
2450|pasta colgate 75mg|23|7509546009179|0|0|casa vargas|1||1|
2451|shampoo palmolive sobre 10ml|5|7509546015682|0|2|palmolive|1°producto||1|
2452|suavitel fresca primavera|27|7509546016306|0|21.6|salma|1°producto||1|
2453|suavitel fresco aroma -sol|25|7509546016313|0|21.6|salma|1°producto||1|
2454|axion 400ml|21|7509546017143|0|18|salma|1°producto||1|
2455|axion 250g|12|7509546018911|0|9|dicorsa|1||4|
2456|shampoo caprice 220ml|23|7509546027029|0|19.8|medicamento|1°producto||1|
2457|suavitel abrazo de sol|36|7509546032863|0|31.5|salma|1°producto||1|
2458|colgate 75ml|18|7509546066882|0|15.3|dicorsa|1°producto||1|
2459|lady speed 60ml|35|7509546071275|0|0|marinela|1||1|
2460|shampoo caprice control caspa 750ml|36|7509546072326|0|31.5|medicamento|1°producto||1|
2461|caprice actiseramidas 200ml|16|7509546073033|0|13.5|dicorsa|1°producto||1|
2462|caprice biotina 200ml|16|7509546073040|0|13.5|dicorsa|1°producto||1|
2463|caprice200ml|16|7509546073088|0|12|dicorsa|1||1|
2464|fabuloso complete 828ml|28|7509546073217|0|0|casa vargas|1°producto||1|
2465|palmolive natural 150g|17|7509546074627|0|14.4|dicorsa|1°producto||1|
2466|palmolive natural 150g|15|7509546074634|0|0|dicorsa|1°producto||1|
2467|jabon palmolibe neutro balance|14|7509546074979|0|11.7|dicorsa|1°producto||1|
2468|palmolive neutro 150g|18|7509546075051|0|12.5|aurrera|1||4|
2469|colgate 75ml|17|7509546654881|0|13.5|casa vargas|1||6|
2470|axion liquido 190ml|13|7509546666204|0|9|casa vargas|1||1|
2471|vaso jaguar #8|29|752216031094|0|24|casa vargas|1||1|
2472|charola jaguar #66 50pzs|22|752216081044|0|17|casa vargas|1||1|
2473|plato hondo jaguar 25pz|21|752752216051061|0|14.5|operadora avicola san miguel santa ana|1||20|
2474|link rojos 20|30|7538055263468|0|0|link|1||1|
2475|tostadas horneadas ajonjoli|23|756702133873|0|17|charras|1||1|
2476|charroncitos charras|13|756702134108|0|10.8|charras|1°producto||1|
2477|chips queso jalapeño 60g|10|756702134344|0|8.1|barcel|1°producto||1|
2478|tostadas adelita 830g|61|756702134702|0|0|casa vargas|1°producto||1|
2479|tostadas charras 300g|24|756702134719|0|0|charras|1°producto||1|
2480|conejo chocolate  20g|12|756774011567|0|7.66|turin|1°producto||12|
2481|chocolate turin18g|16|756774011727|0|12|turin|1°producto||1|
2482|chocolate turin amargo 18g|16|756774011734|0|12|turin|1°producto||1|
2483|hot nuts fuego|11|757528001742|0|9|barcel|1°producto||1|
2484|chips fuego 170g|41|757528001889|0|31.5|barcel|1°producto||1|
2485|churritos 50g|9|757528002022|0|7|barcel|1°producto||1|
2486|pop caramelo 27gr|6|757528012564|0|0|barcel|1°producto||1|
2487|oblea coronado 500g|3|757528014186|0|0.8|casa vargas|1||1|
2488|big mix party 100g|16|757528020231|0|0|barcel|1°producto||1|
2489|pop fuego 23g|11|757528020552|0|0|barcel|1°producto||1|
2490|papatinas fuego 25g|9|757528020859|0|0|barcel|1°producto||1|
2491|golden nuts pepitas 28g|12|757528020897|0|9.9|barcel|1°producto||1|
2492|bubulubu dark 35g|10|757528021757|0|0|ricolino|1°producto||5|
2493|bubulubu frost 35g|11|757528023461|0|0|ricolino|1°producto||1|
2494|chips chipotle 46g|13|757528024932|0|10.8|barcel|1°producto||1|
2495|pecositas ricolino|3.5|757528025076|0|1.42|ricolino|1||70|
2496|rellerindo|2|757528027384|0|0|marinela|1||1|
2497|panditas enchilados|11|757528028527|0|9|ricolino|1°producto||1|
2498|chips jalapeño 50gr|15|757528028985|0|0|barcel|1||1|
2499|chocoretas|11|757528029586|0|9|ricolino|1°producto||1|
2500|gomilocas dulcigomas|11|757528029593|0|9|ricolino|1°producto||1|
2501|gomilocas dientes|11|757528029609|0|9|ricolino|1°producto||1|
2502|gomilocas hamburguesas|11|757528029616|0|9|ricolino|1°producto||1|
2503|gomilocas pingûinos|11|757528029623|0|9|ricolino|1°producto||1|
2504|kranky|11|757528029630|0|9|ricolino|1°producto||1|
2505|moritas ricolino|11|757528029647|0|9|ricolino|1°producto||1|
2506|panditas clasicas|12|757528029654|0|9|ricolino|1°producto||1|
2507|panditas saboracido|11|757528029661|0|9|ricolino|1°producto||1|
2508|panditas rellenas|11|757528029678|0|9|ricolino|1°producto||1|
2509|panditas rojos|11|757528029685|0|9|ricolino|1°producto||1|
2510|bigmix clasico 70g|11|757528031022|0|9|barcel|1°producto||1|
2511|watz 35g|9|757528031336|0|7.2|barcel|1°producto||1|
2512|yumisa borfrutal|16|757528032630|0|13.5|gummy yummy|1°producto||1|
2513|yumi cubos|16|757528032678|0|13.5|gummy yummy|1°producto||1|
